@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

dominance,3,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1741,795,88,59,29,0,67.045455,32.954545,0,0.308776,0.329545,0.57406,69.454294,117.896891,84.692801,31146,-31061.307199,0.962418,353.931818,-352.9694,24.527329,0.27872,2546.172869,0.588235,20,0.277778,15,0.722222,39,0.411765,14,0.571429,0.588235,0.57971,0.308863,0.655229,0.495225,0.670455,0.359997,0.640003,0.329545,0.672323,0.670455,0.671303,0.308863,0.655229,0.622049,0.654341,0.670455,5.593,0.003,5.53125,0,5531.25,0,315775,15419558,1818999,67.045455,50,?,?,?,?
dominance,4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1741,794,89,55,34,0,61.797753,38.202247,0,0.142776,0.382022,0.61808,80.660448,127.197526,85.40206,36516,-36430.59794,0.959574,410.292135,-409.332561,14.88578,0.167256,1544.773475,0.352941,12,0.218182,12,0.781818,43,0.647059,22,0.5,0.352941,0.413793,0.147543,0.56738,0.423662,0.617978,0.483218,0.516782,0.382022,0.599827,0.617978,0.600962,0.147543,0.56738,0.564791,0.56523,0.617978,5.284,0.002,5.234375,0.015625,5234.375,15.625,315775,15400321,1838236,61.797753,50,?,?,?,?
dominance,4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,794,89,53,36,0,59.550562,40.449438,0,0.152381,0.404494,0.635999,85.002373,130.1904,86.062246,38664,-38577.937754,0.966992,434.426966,-433.459975,11.336133,0.127372,1177.42179,0.485714,17,0.333333,18,0.666667,36,0.514286,18,0.485714,0.485714,0.485714,0.152381,0.57619,0.438166,0.595506,0.443125,0.556875,0.404494,0.595506,0.595506,0.595506,0.152381,0.57619,0.564687,0.57619,0.595506,5.775,0.002,5.71875,0,5718.75,0,315775,15400321,1838236,59.550562,50,?,?,?,?
dominance,4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,794,89,56,33,0,62.921348,37.078652,0,0.21112,0.370787,0.608922,77.918842,124.647818,86.062246,35442,-35355.937754,0.966992,398.224719,-397.257728,17.563309,0.197341,1824.204322,0.485714,17,0.277778,15,0.722222,39,0.514286,18,0.53125,0.485714,0.507463,0.211665,0.603968,0.460283,0.629213,0.421277,0.578723,0.370787,0.624058,0.629213,0.625923,0.211665,0.603968,0.583093,0.605083,0.629213,5.546,0.002,5.53125,0,5531.25,0,315775,15400321,1838236,62.921348,50,?,?,?,?
dominance,4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,55,33,0,62.5,37.5,0,0.221865,0.375,0.612372,79.034197,125.765153,84.692801,35442,-35357.307199,0.962418,402.75,-401.787582,16.228643,0.184416,1684.689383,0.558824,19,0.333333,18,0.666667,36,0.441176,15,0.513514,0.558824,0.535211,0.222422,0.612745,0.457418,0.625,0.39951,0.60049,0.375,0.631558,0.625,0.627565,0.222422,0.612745,0.591016,0.610463,0.625,5.139,0.002,5.109375,0,5109.375,0,315775,15419558,1818999,62.5,50,?,?,?,?
dominance,4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,59,29,0,67.045455,32.954545,0,0.285554,0.329545,0.57406,69.454294,117.896891,84.692801,31146,-31061.307199,0.962418,353.931818,-352.9694,24.527329,0.27872,2546.172869,0.5,17,0.222222,12,0.777778,42,0.5,17,0.586207,0.5,0.539683,0.287746,0.638889,0.486285,0.670455,0.392677,0.607323,0.329545,0.663315,0.670455,0.664668,0.287746,0.638889,0.611314,0.641523,0.670455,6.082,0.002,6.0625,0.015625,6062.5,15.625,315775,15419558,1818999,67.045455,50,?,?,?,?
dominance,4,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,60,28,0,68.181818,31.818182,0,0.350211,0.318182,0.564076,67.059318,115.846354,84.692801,30072,-29987.307199,0.962418,341.727273,-340.764855,26.602,0.302295,2761.543741,0.676471,23,0.314815,17,0.685185,37,0.323529,11,0.575,0.676471,0.621622,0.353656,0.680828,0.513971,0.681818,0.320162,0.679838,0.318182,0.69517,0.681818,0.685359,0.353656,0.680828,0.641223,0.673556,0.681818,5.258,0.002,5.265625,0,5265.625,0,315775,15419558,1818999,68.181818,50,?,?,?,?
dominance,4,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,55,33,0,62.5,37.5,0,0.196013,0.375,0.612372,79.034197,125.765153,84.692801,35442,-35357.307199,0.962418,402.75,-401.787582,16.228643,0.184416,1684.689383,0.470588,16,0.277778,15,0.722222,39,0.529412,18,0.516129,0.470588,0.492308,0.196539,0.596405,0.44743,0.625,0.43219,0.56781,0.375,0.61927,0.625,0.621414,0.196539,0.596405,0.580697,0.597505,0.625,5.386,0.003,5.3125,0,5312.5,0,315775,15419558,1818999,62.5,50,?,?,?,?
dominance,4,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,55,33,0,62.5,37.5,0,0.204819,0.375,0.612372,79.034197,125.765153,84.692801,35442,-35357.307199,0.962418,402.75,-401.787582,16.228643,0.184416,1684.689383,0.5,17,0.296296,16,0.703704,38,0.5,17,0.515152,0.5,0.507463,0.204879,0.601852,0.450758,0.625,0.421296,0.578704,0.375,0.623003,0.625,0.623922,0.204879,0.601852,0.584074,0.602355,0.625,4.785,0.002,4.75,0,4750,0,315775,15419558,1818999,62.5,50,?,?,?,?
dominance,4,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,60,28,0,68.181818,31.818182,0,0.336207,0.318182,0.564076,67.059318,115.846354,84.692801,30072,-29987.307199,0.962418,341.727273,-340.764855,26.602,0.302295,2761.543741,0.617647,21,0.277778,15,0.722222,39,0.382353,13,0.583333,0.617647,0.6,0.336585,0.669935,0.508021,0.681818,0.341949,0.658051,0.318182,0.685606,0.681818,0.683362,0.336585,0.669935,0.633264,0.667925,0.681818,4.758,0.002,4.671875,0,4671.875,0,315775,15419558,1818999,68.181818,50,?,?,?,?
dominance,4,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,795,88,60,28,0,68.181818,31.818182,0,0.314031,0.318182,0.564076,67.059318,115.846354,84.692801,30072,-29987.307199,0.962418,341.727273,-340.764855,26.602,0.302295,2761.543741,0.529412,18,0.222222,12,0.777778,42,0.470588,16,0.6,0.529412,0.5625,0.31555,0.653595,0.499465,0.681818,0.374629,0.625371,0.318182,0.676176,0.681818,0.677557,0.31555,0.653595,0.622264,0.65625,0.681818,5.32,0.003,5.3125,0,5312.5,0,315775,15419558,1818999,68.181818,50,?,?,?,?
dominance,5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,794,89,61,28,0,68.539326,31.460674,0,0.318381,0.314607,0.560898,66.426251,115.429874,85.40206,30072,-29986.59794,0.959574,337.88764,-336.928067,27.329829,0.307077,2836.156112,0.529412,18,0.218182,12,0.781818,43,0.470588,16,0.6,0.529412,0.5625,0.319901,0.655615,0.497422,0.685393,0.374163,0.625837,0.314607,0.679604,0.685393,0.681081,0.319901,0.655615,0.625473,0.658443,0.685393,6.636,0.002,6.625,0,6625,0,315775,15400321,1838236,68.539326,50,?,?,?,?
dominance,5,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1742,794,89,52,37,0,58.426966,41.573034,0,0.133193,0.41573,0.644772,87.36355,131.986214,86.062246,39738,-39651.937754,0.966992,446.494382,-445.52739,9.260408,0.10405,961.827612,0.485714,17,0.351852,19,0.648148,35,0.514286,18,0.472222,0.485714,0.478873,0.13323,0.566931,0.431612,0.58427,0.450407,0.549593,0.41573,0.586384,0.58427,0.585255,0.13323,0.566931,0.558963,0.566539,0.58427,5.632,0.002,5.625,0,5625,0,315775,15400321,1838236,58.426966,50,?,?,?,?
dominance,5,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,794,89,48,41,0,53.932584,46.067416,0,0.067467,0.460674,0.67873,96.808258,138.937551,86.062246,44034,-43947.937754,0.966992,494.764045,-493.797053,0.957506,0.010758,99.450903,0.514286,18,0.444444,24,0.555556,30,0.485714,17,0.428571,0.514286,0.467532,0.068339,0.534921,0.411419,0.539326,0.469485,0.530515,0.460674,0.555821,0.539326,0.544302,0.068339,0.534921,0.540566,0.530796,0.539326,6.069,0.002,6.078125,0,6078.125,0,315775,15400321,1838236,53.932584,50,?,?,?,?
dominance,5,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,56,32,0,63.636364,36.363636,0,0.241379,0.363636,0.603023,76.639221,123.844961,84.692801,34368,-34283.307199,0.962418,390.545455,-389.583036,18.303314,0.207992,1900.060254,0.558824,19,0.314815,17,0.685185,37,0.441176,15,0.527778,0.558824,0.542857,0.241651,0.622004,0.465389,0.636364,0.392355,0.607645,0.363636,0.64054,0.636364,0.638128,0.241651,0.622004,0.597522,0.620485,0.636364,5.031,0.002,5,0,5000,0,315775,15419558,1818999,63.636364,50,?,?,?,?
dominance,5,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,61,27,0,69.318182,30.681818,0,0.319588,0.306818,0.553912,64.664343,113.758861,84.692801,28998,-28913.307199,0.962418,329.522727,-328.560309,28.676672,0.325871,2976.914612,0.470588,16,0.166667,9,0.833333,45,0.529412,18,0.64,0.470588,0.542373,0.328139,0.651961,0.505722,0.693182,0.38926,0.61074,0.306818,0.685584,0.693182,0.681581,0.328139,0.651961,0.623411,0.655802,0.693182,5.494,0.002,5.40625,0.015625,5406.25,15.625,315775,15419558,1818999,69.318182,50,?,?,?,?
dominance,5,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,59,29,0,67.045455,32.954545,0,0.269187,0.329545,0.57406,69.454294,117.896891,84.692801,31146,-31061.307199,0.962418,353.931818,-352.9694,24.527329,0.27872,2546.172869,0.441176,15,0.185185,10,0.814815,44,0.558824,19,0.6,0.441176,0.508475,0.276389,0.627996,0.480615,0.670455,0.414463,0.585537,0.329545,0.66039,0.670455,0.657995,0.276389,0.627996,0.60463,0.630306,0.670455,5.371,0.002,5.34375,0,5343.75,0,315775,15419558,1818999,67.045455,50,?,?,?,?
dominance,5,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,59,29,0,67.045455,32.954545,0,0.293466,0.329545,0.57406,69.454294,117.896891,84.692801,31146,-31061.307199,0.962418,353.931818,-352.9694,24.527329,0.27872,2546.172869,0.529412,18,0.240741,13,0.759259,41,0.470588,16,0.580645,0.529412,0.553846,0.294253,0.644336,0.489219,0.670455,0.381784,0.618216,0.329545,0.665728,0.670455,0.667303,0.294253,0.644336,0.614795,0.646292,0.670455,5.584,0.002,5.5625,0,5562.5,0,315775,15419558,1818999,67.045455,50,?,?,?,?
dominance,5,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,54,34,0,61.363636,38.636364,0,0.148064,0.386364,0.621582,81.429172,127.656464,84.692801,36516,-36431.307199,0.962418,414.954545,-413.992127,14.153972,0.160841,1469.318511,0.382353,13,0.240741,13,0.759259,41,0.617647,21,0.5,0.382353,0.433333,0.151131,0.570806,0.429813,0.613636,0.472024,0.527976,0.386364,0.598974,0.613636,0.601202,0.151131,0.570806,0.564816,0.570115,0.613636,5.084,0.002,5.046875,0,5046.875,0,315775,15419558,1818999,61.363636,50,?,?,?,?
dominance,5,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,57,31,0,64.772727,35.227273,0,0.291796,0.352273,0.593526,74.244245,121.894525,84.692801,33294,-33209.307199,0.962418,378.340909,-377.378491,20.377986,0.231568,2115.431126,0.676471,23,0.37037,20,0.62963,34,0.323529,11,0.534884,0.676471,0.597403,0.298167,0.65305,0.486833,0.647727,0.341627,0.658373,0.352273,0.670296,0.647727,0.652302,0.298167,0.65305,0.619477,0.642136,0.647727,4.705,0.002,4.703125,0,4703.125,0,315775,15419558,1818999,64.772727,50,?,?,?,?
dominance,5,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,795,88,57,31,0,64.772727,35.227273,0,0.253012,0.352273,0.593526,74.244245,121.894525,84.692801,33294,-33209.307199,0.962418,378.340909,-377.378491,20.377986,0.231568,2115.431126,0.529412,18,0.277778,15,0.722222,39,0.470588,16,0.545455,0.529412,0.537313,0.253086,0.625817,0.470588,0.647727,0.396093,0.603907,0.352273,0.645868,0.647727,0.646714,0.253086,0.625817,0.600671,0.626455,0.647727,5.158,0.004,5.0625,0,5062.5,0,315775,15419558,1818999,64.772727,50,?,?,?,?
dominance,6,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,794,89,58,31,0,65.168539,34.831461,0,0.251289,0.348315,0.590182,73.196488,120.811578,86.062246,33294,-33207.937754,0.966992,374.089888,-373.122896,21.71476,0.243986,2255.392677,0.485714,17,0.240741,13,0.759259,41,0.514286,18,0.566667,0.485714,0.523077,0.253142,0.622487,0.477485,0.651685,0.406712,0.593288,0.348315,0.64448,0.651685,0.645995,0.253142,0.622487,0.59653,0.62437,0.651685,5.169,0.002,5.09375,0,5093.75,0,315775,15400321,1838236,65.168539,50,?,?,?,?
dominance,6,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,794,89,53,36,0,59.550562,40.449438,0,0.134989,0.404494,0.635999,85.002373,130.1904,86.062246,38664,-38577.937754,0.966992,434.426966,-433.459975,11.336133,0.127372,1177.42179,0.428571,15,0.296296,16,0.703704,38,0.571429,20,0.483871,0.428571,0.454545,0.135617,0.566138,0.432092,0.595506,0.46323,0.53677,0.404494,0.587807,0.595506,0.590471,0.135617,0.566138,0.558738,0.566558,0.595506,4.451,0.004,4.4375,0,4437.5,0,315775,15400321,1838236,59.550562,50,?,?,?,?
dominance,6,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1743,794,89,62,27,0,69.662921,30.337079,0,0.346478,0.303371,0.550791,64.053885,113.349886,85.40206,28998,-28912.59794,0.959574,325.820225,-324.860651,29.403838,0.33038,3051.386551,0.558824,19,0.218182,12,0.781818,43,0.441176,15,0.612903,0.558824,0.584615,0.347395,0.670321,0.511044,0.696629,0.355988,0.644012,0.303371,0.692299,0.696629,0.693655,0.347395,0.670321,0.636748,0.672839,0.696629,5.496,0.003,5.4375,0.015625,5437.5,15.625,315775,15400321,1838236,69.662921,50,?,?,?,?
dominance,6,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,65,23,0,73.863636,26.136364,0,0.451788,0.261364,0.511237,55.08444,104.994674,84.692801,24702,-24617.307199,0.962418,280.704545,-279.742127,36.975358,0.420175,3838.398099,0.676471,23,0.222222,12,0.777778,42,0.323529,11,0.657143,0.676471,0.666667,0.451916,0.727124,0.569538,0.738636,0.284388,0.715612,0.261364,0.740174,0.738636,0.739309,0.451916,0.727124,0.681943,0.725857,0.738636,4.905,0.003,4.875,0,4875,0,315775,15419558,1818999,73.863636,50,?,?,?,?
dominance,6,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,62,26,0,70.454545,29.545455,0,0.396624,0.295455,0.543557,62.269367,111.632339,84.692801,27924,-27839.307199,0.962418,317.318182,-316.355764,30.751343,0.349447,3192.285484,0.705882,24,0.296296,16,0.703704,38,0.294118,10,0.6,0.705882,0.648649,0.400526,0.704793,0.537166,0.704545,0.294959,0.705041,0.295455,0.717614,0.704545,0.707834,0.400526,0.704793,0.660968,0.696873,0.704545,6.902,0.002,6.875,0,6875,0,315775,15419558,1818999,70.454545,50,?,?,?,?
dominance,6,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,59,29,0,67.045455,32.954545,0,0.293466,0.329545,0.57406,69.454294,117.896891,84.692801,31146,-31061.307199,0.962418,353.931818,-352.9694,24.527329,0.27872,2546.172869,0.529412,18,0.240741,13,0.759259,41,0.470588,16,0.580645,0.529412,0.553846,0.294253,0.644336,0.489219,0.670455,0.381784,0.618216,0.329545,0.665728,0.670455,0.667303,0.294253,0.644336,0.614795,0.646292,0.670455,4.941,0.002,4.9375,0,4937.5,0,315775,15419558,1818999,67.045455,50,?,?,?,?
dominance,6,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,52,36,0,59.090909,40.909091,0,0.15565,0.409091,0.639602,86.219124,131.357418,84.692801,38664,-38579.307199,0.962418,439.363636,-438.401218,10.004629,0.113689,1038.576768,0.529412,18,0.37037,20,0.62963,34,0.470588,16,0.473684,0.529412,0.5,0.15634,0.579521,0.432592,0.590909,0.431868,0.568132,0.409091,0.600287,0.590909,0.594406,0.15634,0.579521,0.569328,0.576923,0.590909,5.274,0.003,5.25,0,5250,0,315775,15419558,1818999,59.090909,50,?,?,?,?
dominance,6,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,54,34,0,61.363636,38.636364,0,0.167038,0.386364,0.621582,81.429172,127.656464,84.692801,36516,-36431.307199,0.962418,414.954545,-413.992127,14.153972,0.160841,1469.318511,0.441176,15,0.277778,15,0.722222,39,0.558824,19,0.5,0.441176,0.46875,0.167846,0.581699,0.436497,0.613636,0.450238,0.549762,0.386364,0.605799,0.613636,0.608462,0.167846,0.581699,0.571245,0.582589,0.613636,3.867,0.002,3.78125,0,3781.25,0,315775,15419558,1818999,61.363636,50,?,?,?,?
dominance,6,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,57,31,0,64.772727,35.227273,0,0.209733,0.352273,0.593526,74.244245,121.894525,84.692801,33294,-33209.307199,0.962418,378.340909,-377.378491,20.377986,0.231568,2115.431126,0.382353,13,0.185185,10,0.814815,44,0.617647,21,0.565217,0.382353,0.45614,0.2185,0.598584,0.454749,0.647727,0.45056,0.54944,0.352273,0.633764,0.647727,0.630018,0.2185,0.598584,0.583891,0.597818,0.647727,5.297,0.002,5.25,0,5250,0,315775,15419558,1818999,64.772727,50,?,?,?,?
dominance,6,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,795,88,58,30,0,65.909091,34.090909,0,0.296375,0.340909,0.583874,71.84927,119.912368,84.692801,32220,-32135.307199,0.962418,366.136364,-365.173945,22.452657,0.255144,2330.801998,0.617647,21,0.314815,17,0.685185,37,0.382353,13,0.552632,0.617647,0.583333,0.297688,0.651416,0.489059,0.659091,0.356259,0.643741,0.340909,0.667608,0.659091,0.662005,0.297688,0.651416,0.618634,0.647436,0.659091,4.871,0.002,4.8125,0,4812.5,0,315775,15419558,1818999,65.909091,50,?,?,?,?
dominance,7,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170903.1744,794,89,52,37,0,58.426966,41.573034,0,0.083496,0.41573,0.644772,87.777546,132.690572,85.40206,39738,-39652.59794,0.959574,446.494382,-445.534808,8.663755,0.097346,899.082157,0.352941,12,0.272727,15,0.727273,40,0.647059,22,0.444444,0.352941,0.393443,0.08478,0.540107,0.404054,0.58427,0.504056,0.495944,0.41573,0.568483,0.58427,0.572853,0.08478,0.540107,0.548471,0.538602,0.58427,5.182,0.002,5.140625,0,5140.625,0,315775,15400321,1838236,58.426966,50,?,?,?,?
